st2,GEOID,lake,lat,lon
ME,23003,Roach Pond at Aroostook county ,46.1536553120106,-68.1898570985171
ME,23003,Charley Anderson Pond at Aroostook county ,46.1712160489841,-68.1999556244225
ME,23003,Read Lake at Aroostook county ,46.1798535276272,-68.2362811788021
ME,23003,Taft Road Pond at Aroostook county ,46.1386446429161,-68.4170347929142
ME,23003,Hale Pond at Aroostook county ,46.1376916854305,-68.3999641074845
ME,23003,Labbe Pond at Aroostook county ,47.1463418021712,-68.6266103769301
ME,23003,Elevenmile Lake at Aroostook county ,45.9638706534982,-67.9511931527741
ME,23003,Johnson Pond at Aroostook county ,46.0372537113642,-67.9222324737458
ME,23003,Bog Lake at Aroostook county ,46.8882874702714,-68.3342525642704
ME,23003,Water District Reservoir at Aroostook county ,46.5167717205156,-67.9528005854646
ME,23003,Youngs Lake at Aroostook county ,46.5143175641508,-67.9490565297828
ME,23003,Deep Lake at Aroostook county ,46.2759960685301,-67.8800651027499
ME,23003,Ross Lake at Aroostook county ,46.2769271246254,-67.8758502292039
ME,23003,Conroy Lake at Aroostook county ,46.2893342270284,-67.8763079176131
ME,23003,Tenmile Lake at Aroostook county ,45.9384032464127,-67.9692749662771
ME,23003,Beaver Brook Lake at Aroostook county ,46.015618758888,-67.9999096593062
ME,23003,Britton Lake at Aroostook county ,46.262633713369,-67.8059681095898
ME,23003,Gentle Lake at Aroostook county ,46.2818905590219,-67.8222460197855
ME,23003,Rideout Lake at Aroostook county ,46.3300373135888,-67.8712795124791
ME,23003,Bear Mountain Pond at Aroostook county ,46.1286056359357,-68.411624439694
ME,23003,Rock Pond at Aroostook county ,46.1909320572431,-68.389172580162
ME,23003,Rockabema Lake at Aroostook county ,46.1829428424798,-68.3787001372161
ME,23003,Chase Pond at Aroostook county ,46.1916484801547,-68.3803600940474
ME,23003,Morgridge Pond at Aroostook county ,46.0082121982453,-68.2391724492249
ME,23003,Lower Mattawamkeag Lake at Aroostook county ,45.978637934468,-68.1643436447767
ME,23029,Snare Creek at Washington county ,44.5497919953871,-67.6192755342361
ME,23029,Great Works Pond at Washington county ,44.8781350512128,-67.2768265984316
ME,23029,Bearce Flowage at Washington county ,45.0727306882154,-67.3375677228076
ME,23029,Crane Mill Brook Reservoir at Washington county ,44.8315418753442,-67.1658065297592
ME,23029,First Chain Lake at Washington county ,44.9677552779792,-67.7182850836421
ME,23029,Cranberry Inlet at Washington county ,45.0845485613713,-67.3047638168567
ME,23007,Melntire Pond at Franklin county ,44.5823640842857,-69.9595443387056
ME,23009,Flanders Pond at Hancock county ,44.5469567348983,-68.1348571296603
ME,23029,Little Lake at Washington county ,44.7943630655745,-67.1940855007359
ME,23029,HQ Pond at Washington county ,44.8494787705795,-67.1671817857217
ME,23029,Meddybemps Lake at Washington county ,45.0724271397389,-67.3812186522217
ME,23011,Webber Pond at Kennebec county ,44.4100428741659,-69.6549375700522
ME,23029,Flatiron at Washington county ,44.8533137726674,-67.2108804360053
ME,23017,Halls Pond at Oxford county ,44.2181103159918,-70.4569112237328
ME,23011,Bond Brook at Kennebec county ,44.3320545004925,-69.7971343572591
ME,23029,Greg's Pond at Washington county ,45.1138888370877,-67.2767786026198
ME,23029,Boundary Impoundment at Washington county ,45.1324076897911,-67.2497923193667
ME,23031,Wildcox Pond at York county ,43.4712897021145,-70.4571248433116
ME,23009,Echo Lake at Hancock county ,44.3279047598068,-68.3372636578878
ME,23031,Milliken Mills Pond at York county ,43.5427056899519,-70.3961285623225
ME,23005,Golden Eagle Pond at Cumberland county ,43.5935839666666,-70.3629978977692
ME,23009,Heath Pond at Hancock county ,44.4716753592644,-68.055945164826
ME,23029,Peaked Mountain Pond at Washington county ,44.766592129282,-67.6986391718893
ME,23003,Violette Pond at Aroostook county ,47.1815513745419,-68.1249859839772
ME,23029,Nashs Lake at Washington county ,45.1068127910577,-67.2129098410964
ME,23027,Sanborn Pond at Waldo county ,44.4809489695781,-69.1429003730884
ME,23029,Grass Pond at Washington county ,44.809217699554,-67.8597591605035
ME,23029,Wabassus Lake at Washington county ,45.1526210619478,-67.8827733947704
ME,23019,Gristmill Pond at Penobscot county ,45.2163919187689,-68.4505130930051
ME,23019,Manton Pond at Penobscot county ,46.2672254582146,-68.7493714506134
ME,23019,Bear Pond at Penobscot county ,45.4446799633189,-68.7177432760473
ME,23025,Indian Stream Reservoir at Somerset county ,44.9112901574826,-69.4085180592845
ME,23001,Mill Pond at Androscoggin county ,43.9906574330087,-70.3638824595277
ME,23005,Cold Rain Pond at Cumberland county ,43.9299267724493,-70.6569805950195
ME,23005,Mariner Pond at Cumberland county ,43.8965813317876,-70.6965916467981
ME,23005,Perley Pond at Cumberland county ,43.900397054362,-70.6687979602752
ME,23005,Rainbow Pond at Cumberland county ,43.8139759757925,-70.6397084415323
ME,23005,Sand Pond at Cumberland county ,43.8197449446504,-70.6812634178359
ME,23021,Toby Falls at Piscataquis county ,45.3117379816048,-69.413097423133
ME,23021,Gargock Pond at Piscataquis county ,45.2689941668022,-69.3494214604814
ME,23021,Big Bennett Pond at Piscataquis county ,45.2508465070754,-69.3349758956949
ME,23005,Chandler Mill Pond at Cumberland county ,43.9825781807736,-70.3163462448751
ME,23021,Badger Pond at Piscataquis county ,45.2987203337084,-69.4357505071055
ME,23021,Rays Mill Pond at Piscataquis county ,45.397212891908,-69.2785459626814
ME,23021,The Inlet at Piscataquis county ,45.4983279208533,-68.8854041350866
ME,23003,Reed Pond at Aroostook county ,45.6669068932844,-68.2162192286033
ME,23021,Gordon's Pond at Piscataquis county ,45.1584097148267,-69.4128199749371
ME,23011,"Hallowell Reservoir ""The Res"" at Kennebec county ",44.3011361876445,-69.8240789568111
ME,23021,Lower Wilson Pond at Piscataquis county ,45.4798449042385,-69.5238592721166
ME,23003,Holly's Deadwater at Aroostook county ,46.5965903659195,-68.6292979884989
ME,23003,Foster Rand Pond at Aroostook county ,46.589496782132,-68.6426228288342
ME,23003,Pingree Pond at Aroostook county ,46.6092179098867,-68.5836769636682
ME,23021,Greenleaf Pond at Piscataquis county ,45.2132186875595,-69.4352814113937
ME,23021,Poverty Pond at Piscataquis county ,45.2717039262503,-69.3875468905354
ME,23021,Third Davis Pond at Piscataquis county ,45.2509550397496,-69.4097734406487
ME,23021,Fourth Davis Pond at Piscataquis county ,45.257513286553,-69.394227502818
ME,23009,Brandy Pond at Hancock county ,45.0364330560713,-68.2693269778672
ME,23009,Spring Brook Pond at Hancock county ,44.885346443107,-68.3672502461914
ME,23009,Hanson Pond at Hancock county ,44.6870752481761,-68.6452011401324
ME,23009,Scammon Pond at Hancock county ,44.6803008506065,-68.2538901208101
ME,23019,Little Soldier Pond at Penobscot county ,45.7976910985153,-68.6384787936496
ME,23021,Second West Branch Pond at Piscataquis county ,45.5908715759077,-69.2651500194051
ME,23021,Harlow Pond at Piscataquis county ,45.1424035889767,-69.3955863882962
ME,23009,Graham Lake at Hancock county ,44.6557577345908,-68.3984647757288
ME,23005,Island Pond at Cumberland county ,44.1592464264354,-70.6424710452068
ME,23021,Sebec Lake at Piscataquis county ,45.2763234816111,-69.2747372745288
ME,23003,McClusky Lake at Aroostook county ,46.9238975968356,-68.4256640222037
ME,23021,Thompson Pond at Piscataquis county ,45.1822084844678,-69.2752542954157
ME,23023,Blaisdell Pond at Sagadahoc county ,43.7765294330761,-69.8316395989889
ME,23023,Duley Pond at Sagadahoc county ,43.7785554818859,-69.8272666195781
ME,23025,Little Grass Pond at Somerset county ,45.2372689842304,-70.0457389154993
ME,23025,Perry Pond at Somerset county ,44.9494394823538,-69.5714577118911
ME,23031,Club Pond at York county ,43.1089256300014,-70.7624261540381
ME,23003,Daigle Pond at Aroostook county ,47.1909514525364,-68.4720043306562
ME,23025,Cambridge Pond at Somerset county ,45.0202106728543,-69.4793026779784
ME,23029,Pennamaquan River Reservoir at Washington county ,44.9656281389573,-67.167944868041
ME,23023,Rogers Neck Pond at Sagadahoc county ,43.8435162352039,-69.8039775046974
ME,23013,Mill Pond at Knox county ,44.2844772571725,-69.226971032369
ME,23027,Carlton Pond at Waldo county ,44.7087945464347,-69.2711043434689
ME,23015,Haybale Pond at Lincoln county ,44.1495444418878,-69.5739431019051
ME,23009,Jimmies Pond at Hancock county ,44.9677923226156,-68.1590737861035
ME,23009,Haycock Pond at Hancock county ,44.9883330444583,-68.1292242889685
ME,23009,Deer Lake at Hancock county ,44.9948074408363,-68.1303834308027
ME,23015,Lower Pond at Lincoln county ,43.9939116599632,-69.5125054103546
ME,23015,Upper Pond at Lincoln county ,43.9883249911309,-69.5143322792776
ME,23015,Appalachee Pond at Lincoln county ,43.8536841973541,-69.6090161321519
ME,23031,Little Brook at York county ,43.1422185854749,-70.7643596925338
ME,23017,Marshall Pond at Oxford county ,44.1760118153752,-70.4130806303676
ME,23031,Deering's Pond at York county ,43.0886891201368,-70.6939758952193
ME,23017,Stock Farm Pond at Oxford county ,44.2421020174988,-70.4838671152817
ME,23031,Bumpin' Boats at York county ,43.5509634977646,-70.4083265488405
ME,23005,Aeration Tanks at Cumberland county ,43.6729794043903,-70.2515337761626
ME,23005,Chlorine Contact Tanks at Cumberland county ,43.6736376933737,-70.2539051608829
ME,23007,Smalls Falls at Franklin county ,44.8586387027518,-70.5165738939811
ME,23031,Bauneg Beg Pond at York county ,43.3647577601857,-70.7387383991357
ME,23007,Tumbledown Pond at Franklin county ,44.7498440229228,-70.5420508567177
ME,23025,Moores Pond at Somerset county ,45.0379422037237,-70.0550699985249
ME,23025,Mainstream Pond at Somerset county ,44.9856896744226,-69.4952108279454
ME,23025,Palin Pond at Somerset county ,45.077806664479,-69.7077071368254
ME,23025,Trout Pond at Somerset county ,45.0418030184477,-69.6674675508997
ME,23025,Prentiss Pond at Somerset county ,45.0273256608755,-69.691823774928
ME,23029,Frog Pond at Washington county ,44.4230331268043,-67.9073526927346
ME,23029,Chair Pond at Washington county ,44.4240765757864,-67.8928112829368
ME,23009,Duck Brook Falls at Hancock county ,44.3917252933016,-68.2357050277426
ME,23023,Little Eddy Pond at Sagadahoc county ,43.9358599018994,-69.9191469610351
ME,23023,Big Eddy Pond at Sagadahoc county ,43.9339582890815,-69.9210493079858
ME,23023,Golden Pond at Sagadahoc county ,43.9360182324762,-69.9320159417096
ME,23021,Island Pond at Piscataquis county ,46.4844869213206,-69.0320537575251
ME,23031,Alewife Pond at York county ,43.4387359836789,-70.6043822629829
ME,23005,Tubby's Pond at Cumberland county ,43.805705322865,-70.2612181305962
ME,23031,Brimstone Pond at York county ,43.4652762831762,-70.5722276469838
ME,23031,Davis Pond at York county ,43.4564838284163,-70.5360107037768
ME,23031,Stake Pond at York county ,43.663160099371,-70.6483630418889
ME,23031,Wales Pond at York county ,43.6628479632255,-70.6383487778573
ME,23031,Killick Pond at York county ,43.6828463463898,-70.6453457636871
ME,23003,Pond 3 at Aroostook county ,46.9454881785698,-67.9141179111209
ME,23011,Threemile Pond at Kennebec county ,44.3666859829249,-69.6055474451131
ME,23031,Perry Pond at York county ,43.6662779893367,-70.8450392412115
ME,23031,Drew Pond at York county ,43.6442052452819,-70.9514247046561
ME,23031,Smarts Pond at York county ,43.6033469790045,-70.9041894208005
ME,23031,Mann Pond at York county ,43.6087650542418,-70.86981684961
ME,23031,Balch Pond at York county ,43.6132148752451,-70.9676701558832
ME,23031,Sokokis Lake at York county ,43.7038860115987,-70.7953945027468
ME,23031,Lake Arrowhead at York county ,43.6567185015688,-70.7417825803412
ME,23031,Rush Pond at York county ,43.3940656875414,-70.4256367639334
ME,23031,Foss Ponds at York county ,43.6903480834616,-70.7108186588373
ME,23031,Dollar Pond at York county ,43.7804278653083,-70.678888640008
ME,23031,Webster Mill Pond at York county ,43.7508869251867,-70.6781471019347
ME,23031,Wards Pond at York county ,43.7536680632466,-70.6676060863867
ME,23031,Spring Pond at York county ,43.6884404722076,-70.6563940045957
ME,23031,Lords Pond at York county ,43.4311435281778,-70.3755038145431
ME,23031,Etherington Pond at York county ,43.4275354439696,-70.3785730514655
ME,23031,Noah's Pond at York county ,43.7455122754618,-70.844992406809
ME,23005,Ingalls Pond at Cumberland county ,43.8627891291769,-70.7923418291699
ME,23017,Burbank Pond at Oxford county ,43.9100925021081,-70.8319080894501
ME,23017,Boston Pond at Oxford county ,43.9333577445584,-70.8421905576402
ME,23019,Pug Lake at Penobscot county ,45.2767835994238,-67.9550514845291
ME,23031,Randall Lake at York county ,43.7100497240513,-70.87486591525
ME,23021,Brandy Pond at Piscataquis county ,46.0778671941281,-69.4569181301599
ME,23029,Crawford Lake at Washington county ,45.0543214392214,-67.5760737750066
ME,23017,Peat Pond at Oxford county ,43.9726391807915,-70.9571161825256
ME,23017,Clay's Pond at Oxford county ,43.9770812363126,-70.9464479231363
ME,23017,Lovewell Pond at Oxford county ,44.0063602770395,-70.9324961185582
ME,23017,Dead Lake at Oxford county ,44.0639784728407,-70.8958646020495
ME,23017,Cat Pond at Oxford county ,44.0332717880077,-70.921795066514
ME,23021,Grand Pitch Rapids at Piscataquis county ,46.2063034636753,-68.9280462979172
ME,23007,Harvey Pond at Franklin county ,44.8551153820146,-70.502679605645
ME,23005,Little Watchic Pond at Cumberland county ,43.7722339567802,-70.606827577978
ME,23029,Joe Georges Rips at Washington county ,45.5061340903932,-67.4428987019308
ME,23003,Cunliffe Lake at Aroostook county ,46.6977231368231,-69.45707097355
ME,23003,Mary L Pond at Aroostook county ,46.7102845360491,-69.8004826905273
ME,23005,Rich Millpond at Cumberland county ,43.7957910041924,-70.5764063829594
ME,23025,Ledge Rapids at Somerset county ,46.5738098303677,-69.8266967449843
ME,23005,Dundee Pond at Cumberland county ,43.786785492432,-70.4546472709504
ME,23025,Dingley Pond at Somerset county ,45.9471413500731,-70.2344565005212
ME,23025,Little Dingley Pond at Somerset county ,45.9521790143469,-70.2363022221638
ME,23025,Upper Dingley Pond at Somerset county ,45.9600015625706,-70.2488512148094
ME,23025,Hill Pond at Somerset county ,45.9270896668669,-70.2313110262576
ME,23025,Penobscot Lake at Somerset county ,45.9366939270104,-70.2171892610182
ME,23025,Frost Pond at Somerset county ,46.0028903587863,-70.2732253135377
ME,23025,Lewiston Pond at Somerset county ,45.9646138586373,-70.16866918095
ME,23025,Attean Pond at Somerset county ,45.5694723433527,-70.2856038658531
ME,23025,Second Saint John Pond at Somerset county ,46.0147265889373,-69.9675319992916
ME,23025,Third Saint John Pond at Somerset county ,46.0385453932092,-69.9485823484305
ME,23005,Fitch Mill Pond at Cumberland county ,43.8592062281052,-70.6408541317077
ME,23025,Fogg Pond at Somerset county ,45.5927359359656,-70.0746169921073
ME,23005,Sanborn Pond at Cumberland county ,43.8100234359906,-70.7381716812102
ME,23005,Upper Pond at Cumberland county ,43.8319967055402,-70.7454078726793
ME,23005,Marston Pond at Cumberland county ,43.8241932876398,-70.7467379145822
ME,23025,Flagstaff Lake at Somerset county ,45.1978088113246,-70.3032202622231
ME,23005,Woods Millpond at Cumberland county ,43.8148398035074,-70.6690214004451
ME,23029,Enoch Lake at Washington county ,45.3322128043838,-67.5181988890123
ME,23003,Hidden Pond at Aroostook county ,46.2150941215294,-68.1051397095735
ME,23003,Cut Pond at Aroostook county ,46.2282287777178,-68.1369272871681
ME,23017,Ingalls Bog at Oxford county ,43.9842614052911,-70.7377544135083
ME,23017,Pappy Pond at Oxford county ,43.983727063541,-70.7373174061044
ME,23025,Welman Pond at Somerset county ,45.8802408591933,-70.2302350210054
ME,23021,Cuxabexis Lake at Piscataquis county ,46.11166844917,-69.3116161510293
ME,23025,Sears Pond at Somerset county ,45.9700334611737,-70.1866504784873
ME,23025,Little Fish Ponds at Somerset county ,45.9067516089535,-70.2444322501398
ME,23025,Wounded Deer Pond at Somerset county ,45.873890027124,-70.2126807864034
ME,23025,Lizzies Bog at Somerset county ,45.8866665495793,-70.2481734295665
ME,23025,Mary Petuche Pond at Somerset county ,45.8798941011433,-70.2475200200613
ME,23025,Duncan Pond at Somerset county ,45.8597292800839,-70.246731897603
ME,23007,North Branch Dead River Reservoir at Franklin county ,45.2196283034885,-70.4777336518456
ME,23025,Cheney Pond at Somerset county ,45.9009400535198,-70.2050809315446
ME,23025,Canada Falls Lake at Somerset county ,45.8401786715626,-70.0383592882969
ME,23025,Seboomook Lake at Somerset county ,45.9140534703333,-69.8407379439348
ME,23025,Spectacle Pond at Somerset county ,45.3334137533059,-70.4601620716546
ME,23019,Holt Pond at Penobscot county ,45.3783271291282,-68.2088925478295
ME,23003,Malabeam Lake at Aroostook county ,46.9303246558529,-67.9217650557864
ME,23017,Jaybird Pond at Oxford county ,43.8548553353036,-70.892268033879
ME,23017,Clemons Pond at Oxford county ,43.8762852984747,-70.8805728513062
ME,23017,Little Clemons Pond at Oxford county ,43.8653712780576,-70.8847483219722
ME,23017,Dyer Pond at Oxford county ,43.8955419680762,-70.8964084026354
ME,23017,Plain Pond at Oxford county ,43.8009722637218,-70.969534467166
ME,23017,Mine Pond at Oxford county ,43.8093255406843,-70.9791650091384
ME,23017,Hubbard Pond at Oxford county ,43.816180142703,-70.9726298899915
ME,23017,Bickford Pond at Oxford county ,43.8383531399022,-70.9718075087253
ME,23017,Chapman Pond at Oxford county ,43.838045758332,-70.9062203016512
ME,23003,Hewes Pond at Aroostook county ,46.8789719726908,-68.6342554957771
ME,23029,Lewy Lake at Washington county ,45.2253942769843,-67.5843877151081
ME,23029,Bonney Brook Lake at Washington county ,45.1971694653724,-67.7655583973291
ME,23009,Snail Pond at Hancock county ,45.103412716796,-68.2619887047905
ME,23019,Bottle Lake at Penobscot county ,45.3110710787665,-68.0579783468559
ME,23029,Pond Lake at Washington county ,45.2324965101942,-67.7519132395843
ME,23009,Duds Pond at Hancock county ,44.9754833052975,-68.2423167108591
ME,23017,York Pond at Oxford county ,44.6240743942041,-70.972211427869
ME,23017,Barker Pond at Oxford county ,43.8955944347499,-70.756774955861
ME,23005,Peabody Pond at Cumberland county ,43.9443432117808,-70.6875618392224
ME,23009,Quarry Pond at Hancock county ,44.1400535314815,-68.4330080641012
ME,23003,Scott Pond at Aroostook county ,46.341214698327,-68.076035427568
ME,23019,Dolby Pond at Penobscot county ,45.6568245727815,-68.6223613586575
ME,23003,Upper Mattawamkeag Lake at Aroostook county ,46.0113426696595,-68.2184936157712
ME,23005,Baxter Pond at Cumberland county ,43.8952734051569,-69.9560852704863
ME,23005,Coffins Ice Pond at Cumberland county ,43.8975066049798,-69.957900295161
ME,23003,Spring Bank Rapids at Aroostook county ,46.9996772589742,-69.0896144858226
ME,23003,McGargle Rocks at Aroostook county ,46.9843808695155,-69.082629706651
ME,23003,Twin Brook Rapids at Aroostook county ,47.0308659085136,-69.0773180546994
ME,23003,Eliza Hole Rapids at Aroostook county ,47.0700769245361,-69.0783102215382
ME,23003,Casey Rapids at Aroostook county ,47.0806268776416,-69.0471883996946
ME,23011,Quarry Pond at Kennebec county ,44.31911582891,-69.7487778018851
ME,23003,Push n' Be Damned Rips at Aroostook county ,46.7745480416631,-69.324603858377
ME,23003,Castonia Rapids at Aroostook county ,47.044798560126,-69.2973630819085
ME,23003,Schoolhouse Rapids at Aroostook county ,47.0610109146777,-69.298203297837
ME,23029,Great Pond at Washington county ,44.6502397664463,-67.2926503761351
ME,23025,Martin Pond at Somerset county ,45.2703387243349,-69.9945648806505
ME,23003,Crater Pond at Aroostook county ,46.9411042669808,-68.8906112162778
ME,23023,Old Mill Pond at Sagadahoc county ,43.8728581712314,-69.8147861494217
ME,23015,School Pond at Lincoln county ,43.8230055999336,-69.6769938508665
ME,23017,Emerson Bog at Oxford county ,44.630566008574,-70.7523951093886
ME,23017,Poor Pond at Oxford county ,44.6291644058557,-70.7488806869049
ME,23017,Emerson Pond at Oxford county ,44.6322584745945,-70.7628956380251
ME,23003,Longs Rapids at Aroostook county ,47.0157754814488,-69.3604120269653
ME,23003,Big Rapids at Aroostook county ,47.1018868816695,-69.1405836017867
ME,23015,Cameron Pond at Lincoln county ,43.8442988009088,-69.6662445802891
ME,23009,Spring Lake at Hancock county ,45.2129161866283,-68.211369123488
ME,23009,Side Pistol Lake at Hancock county ,45.1854778969215,-68.1675227261788
ME,23017,Gardner Pond at Oxford county ,44.5829789279089,-70.7624334563047
ME,23009,Upper Chain Lake at Hancock county ,45.2064523666113,-68.0821990472761
ME,23017,Merrill Pond at Oxford county ,44.6358437785165,-70.737163785099
ME,23001,Sutherland Pond at Androscoggin county ,44.0937111040987,-70.0664909989403
ME,23001,Loon Pond at Androscoggin county ,44.1037480973949,-70.0519379893561
ME,23029,Beaver Pond at Washington county ,45.1033812124398,-67.9973163447763
ME,23019,Whetstone Falls at Penobscot county ,45.8625639408307,-68.6237582796213
ME,23019,Crowfoot Rapids at Penobscot county ,45.7533701476118,-68.5792209772204
ME,23003,Hall Pond at Aroostook county ,46.398393638821,-68.3483048533755
ME,23019,Scraggly Lake at Penobscot county ,46.2397752167431,-68.7560815466943
ME,23015,Lily Pond at Lincoln county ,43.9702695768693,-69.6384619149477
ME,23021,Basin Ponds at Piscataquis county ,45.9237460998896,-68.894944172988
ME,23003,Big Machias Lake at Aroostook county ,46.6803981983471,-68.7952571594257
ME,23003,Macwahoc Lake at Aroostook county ,45.8830775097752,-68.3037477989145
ME,23019,Lunksoos Lake at Penobscot county ,46.0121878385312,-68.6758351051027
ME,23003,Haywire Pond at Aroostook county ,45.7039850785236,-68.3190989302355
ME,23003,Flinn Pond at Aroostook county ,45.7533342935323,-68.3754927867443
ME,23027,Prescott Pond at Waldo county ,44.4389326394807,-69.3981906599479
ME,23003,Littel Fowler POnd at Aroostook county ,46.3336874015159,-68.0820593512851
ME,23019,Millinocket Lake at Penobscot county ,45.7584263140232,-68.7940062887269
ME,23003,Hanson Lake at Aroostook county ,46.7053171899687,-68.06056448415
ME,23003,Carry Pond at Aroostook county ,47.0846163796763,-68.2765110586792
ME,23003,Alder Lake at Aroostook county ,46.6139507454184,-68.1694582922039
ME,23019,Grand Falls Rapids at Penobscot county ,45.1676775788245,-68.2918238958387
ME,23019,Shad Pond at Penobscot county ,45.6248646565147,-68.6783232200164
ME,23003,Portage Lake at Aroostook county ,46.7849414840639,-68.5090017911429
ME,23029,Hell Rapids at Washington county ,45.5653152718301,-67.8333472580475
ME,23009,Little Echo Pond at Hancock county ,44.3411389444236,-68.3406120128937
ME,23003,Salmon Brook Lake at Aroostook county ,46.9001361292976,-68.2426960157236
ME,23009,Pughole Pond at Hancock county ,45.041467704071,-68.0670556642037
ME,23015,Schoolhouse Pond at Lincoln county ,43.9063676315888,-69.6720507605826
ME,23029,Holmes Pond at Washington county ,44.749496738883,-67.2992126831885
ME,23019,Rocky Rips at Penobscot county ,45.1511255702698,-68.509712285958
ME,23029,Haycock Rips at Washington county ,45.4139764894117,-67.4568893185675
ME,23029,West Musquash Lake at Washington county ,45.3350095634162,-67.8318022809095
ME,23009,Horseshoe Lake at Hancock county ,45.0208052152595,-68.0717917198338
ME,23003,Alder Brook Pond at Aroostook county ,46.6321441907687,-68.1114834360766
ME,23029,Big Lake at Washington county ,45.1718540954465,-67.6816884784054
ME,23015,Kimballtown Pond at Lincoln county ,43.8830797991777,-69.6804450272644
ME,23003,Scopan Lake at Aroostook county ,46.5436898148629,-68.2434895556452
ME,23029,Black Brook Ponds at Washington county ,44.8013406577789,-67.7602028761075
ME,23015,West Harbor Pond at Lincoln county ,43.8571027240636,-69.6463439928981
ME,23019,Perch Pond at Penobscot county ,44.9517938805708,-68.7791570057386
ME,23019,Pushaw Lake at Penobscot county ,44.932346903416,-68.8010994368829
ME,23001,Tripp Pond at Androscoggin county ,44.0524758220702,-70.4315437657619
ME,23017,Thompson Lake at Oxford county ,44.0719875491374,-70.4887328933826
ME,23019,Sawtelle Deadwater at Penobscot county ,46.1712230813462,-68.6796277997072
ME,23029,Drake Lake at Washington county ,45.5389156483137,-67.7389983413424
ME,23003,Moose Bogan at Aroostook county ,46.8123185744288,-69.2370945886808
ME,23021,Intake Pond at Piscataquis county ,45.472857539902,-69.6804546255377
ME,23017,Mooselookmeguntic Lake at Oxford county ,44.9162666203219,-70.8044915354433
ME,23015,Paradise Pond at Lincoln county ,44.0243001562388,-69.4875214665999
ME,23005,Trickey Pond at Cumberland county ,43.9403828768614,-70.6084845818671
ME,23005,Long Lake at Cumberland county ,44.0341920903449,-70.6530656306664
ME,23003,Chandler Deadwater at Aroostook county ,46.4227065847838,-68.741892627993
ME,23015,Nickerson Pond at Lincoln county ,43.8484731515276,-69.5859440812439
ME,23021,Spider Lake at Piscataquis county ,46.4485413444239,-69.2089444927706
ME,23003,Burnt Pond at Aroostook county ,46.463574278255,-68.648098848618
ME,23019,Grand Lake Seboeis at Penobscot county ,46.2965148895858,-68.6502693811263
ME,23019,Snowshoe Lake at Penobscot county ,46.2510307774134,-68.6303852875546
ME,23019,Umcolcus Deadwater at Penobscot county ,46.3488730794905,-68.5116283067539
ME,23019,La Pomkeag Lake at Penobscot county ,46.3665715311808,-68.580271201153
ME,23003,Botting Pond at Aroostook county ,46.3919269012755,-68.6123712015731
ME,23003,Donkey Deadwater at Aroostook county ,46.517889428478,-68.6857448278304
ME,23003,The Oxbow at Aroostook county ,46.4310823697316,-68.4631121903685
ME,23019,Millimagasset Lake at Penobscot county ,46.2842651329859,-68.7831737741108
ME,23015,Pats Pond at Lincoln county ,43.8567104335319,-69.6216223857483
ME,23019,Hot Pond at Penobscot county ,46.1628343121094,-68.5660169695445
ME,23003,Gilman Pond at Aroostook county ,46.1827029138286,-68.416399595881
ME,23015,Wiley Pond at Lincoln county ,43.9007632040683,-69.6366758603775
ME,23021,Billfish Pond at Piscataquis county ,46.136185086034,-68.8238477630079
ME,23015,Adams Pond at Lincoln county ,43.8922587462447,-69.6314274375358
ME,23003,Smith Pond at Aroostook county ,46.305112224744,-68.4098364109137
ME,23027,Quantabacook Lake at Waldo county ,44.3921226919077,-69.1804224619395
ME,23021,Sunrise Pond at Piscataquis county ,45.3766672004384,-69.4136272743741
ME,23009,Toffet Pond at Hancock county ,44.1899801134556,-68.6841053866924
ME,23005,The Sinkhole at Cumberland county ,43.9604201606037,-70.3408109448627
ME,23029,Little Lily Lake at Washington county ,44.7541846787003,-67.455274938571
ME,23029,Dead Pond at Washington county ,44.8603473289315,-67.7568215981578
ME,23003,Osgood Deadwater at Aroostook county ,46.4668408334449,-68.50613981366
ME,23003,Huntley Pond at Aroostook county ,46.1702924003737,-68.4307543335485
ME,23003,Layton Lake at Aroostook county ,46.9638478207977,-67.7978159505717
ME,23003,Gerard Pond at Aroostook county ,47.0021717168864,-67.8143923850315
ME,23021,Chamberlain Lake at Piscataquis county ,46.2337777566535,-69.3002204526918
ME,23021,Ripogenus Lake at Piscataquis county ,45.8911822148375,-69.2157235120466
ME,23021,McKenna Pond at Piscataquis county ,45.909041345954,-69.1021523946644
ME,23021,Longley Pond at Piscataquis county ,46.1601292231385,-69.4388064132441
ME,23021,Dagget Pond at Piscataquis county ,46.2320341176529,-69.525331502224
ME,23021,Chimney Pond at Piscataquis county ,45.9144858482089,-68.9115407028313
ME,23009,Gassabias Lake at Hancock county ,45.1008190959738,-68.0738617254179
ME,23007,Rangeley Lake at Franklin county ,44.9454660280061,-70.6940637906247
ME,23015,Hastings Pond at Lincoln county ,43.9120044357107,-69.4922861327477
ME,23021,Loon Lake at Piscataquis county ,46.1427798248792,-69.634788895647
ME,23003,Prestile Stream Reservoir at Aroostook county ,46.6642087951313,-67.896943041295
ME,23007,Barnard Pond at Franklin county ,45.2162612966473,-70.5486852019978
ME,23007,Little Barnard Pond at Franklin county ,45.2208532236651,-70.5568207099672
ME,23023,Whiskeag Pond at Sagadahoc county ,43.9326797162056,-69.8332645924639
ME,23009,Somes Pond at Hancock county ,44.3600734885349,-68.3463441989776
