st2,GEOID,lake,lat,lon
AL,1121,Shocco Lake at Talladega county ,33.4515044163328,-86.1334727234194
AL,1105,Miller Brothers Lake Number Two at Perry county ,32.3261944639753,-87.4650522379583
AL,1105,Miller Brothers Lake Number One at Perry county ,32.3279535597095,-87.4695198320258
AL,1005,Burke Ponds at Barbour county ,31.6679365216379,-85.7086977060771
AL,1005,Sutton Lake at Barbour county ,31.6388669575793,-85.6958851519598
AL,1035,McMillan Pond at Conecuh county ,31.3611950118264,-86.9616667313439
AL,1085,Bessie Beck Lake at Lowndes county ,32.1665885850876,-86.7367717789955
AL,1105,Marguerite S Howell Lake at Perry county ,32.5738788393363,-87.4563602434574
AL,1105,James A Wheeler Lake at Perry county ,32.5988647679726,-87.4530780809795
AL,1011,McCains Lake at Bullock county ,32.0563468468184,-85.4875991682832
AL,1113,Dudley Lake at Russell county ,32.4628007935588,-85.2025734855601
AL,1031,Jackson Pond at Coffee county ,31.5286413713513,-86.0112727008692
AL,1085,J L Crenshaw Lake Number One at Lowndes county ,32.1424310044632,-86.4730193456015
AL,1085,Crenshaw Ponds at Lowndes county ,32.1399973755368,-86.4862947099524
AL,1065,Lenson Montgomery Lake Number 1 at Hale county ,32.7636996420784,-87.5112296674274
AL,1065,Lenson Montz Lake Number Three at Hale county ,32.7452998168614,-87.5165688817289
AL,1065,Lenson Montz Lake Number Two at Hale county ,32.7438529069779,-87.5190717144388
AL,1065,Lenson Montz Lake Number One at Hale county ,32.7494387650273,-87.5197166741781
AL,1065,Lenson Montz Lake Number Four at Hale county ,32.7459622549329,-87.5195518632536
AL,1065,Murphy Averette Lake at Hale county ,32.7547432498651,-87.5108449464182
AL,1065,Lenson Montgomery Lake Number 2 at Hale county ,32.7593385968842,-87.5121950216927
AL,1105,Bone Lake at Perry county ,32.6196945076074,-87.3942370610875
AL,1105,Lakeland Farms Lake Number Eight at Perry county ,32.6092884822242,-87.3802724093069
AL,1105,Lake Ada at Perry county ,32.6108582411474,-87.3764033589489
AL,1091,Demopolis Yacht Basin at Marengo county ,32.530672303807,-87.8406974643
AL,1047,Bloch Park Marina Dock at Dallas county ,32.3965614969523,-87.0423417869962
AL,1065,Bailey Lake at Hale county ,32.7027477227216,-87.6705376940854
AL,1065,Lake View Country Club Lake at Hale county ,32.6967050982444,-87.6320689907416
AL,1105,Joe Dozier Lake at Perry county ,32.6066324297582,-87.3988225829454
AL,1065,J L Morrison Lake Number Two at Hale county ,32.7033015467296,-87.551102473963
AL,1065,Gross Lake at Hale county ,32.6767453741416,-87.5865521094856
AL,1065,Willie Woods Lake Number 1 at Hale county ,32.6206848212656,-87.6209485866875
AL,1065,Carmichael Lake at Hale county ,32.6420894769914,-87.6088178547426
AL,1105,Lakeland Farms Pond Number Fifteen at Perry county ,32.6024770738978,-87.355069257588
AL,1105,Lakeland Farms Pond Number Fourteen at Perry county ,32.6029231806696,-87.3510790203301
AL,1105,Lakeland Farms Pond Number Sixteen at Perry county ,32.6061170758479,-87.3539109238243
AL,1105,Lake Heart at Perry county ,32.6007923097302,-87.3675401657545
AL,1105,Lake Lou at Perry county ,32.5986078790555,-87.3687596856264
AL,1105,Lake Betty at Perry county ,32.599771861796,-87.3717763040811
AL,1105,W A Hughes Lake at Perry county ,32.5864126283657,-87.3720842345296
AL,1105,Lees Lake at Perry county ,32.5850742901205,-87.3646370270147
AL,1105,Lake Miriam at Perry county ,32.5946234940613,-87.3702079251276
AL,1105,Lake Mary at Perry county ,32.5959256023688,-87.3656352647321
AL,1105,Lake Hugh at Perry county ,32.5828239520039,-87.3680652354604
AL,1105,Lake Sam at Perry county ,32.5812554953201,-87.3733108408559
AL,1105,Lake Vida at Perry county ,32.5804160991651,-87.3694023953274
AL,1105,Lake Rhoda at Perry county ,32.5780536760358,-87.3744695942926
AL,1105,Lake Beth at Perry county ,32.5893358455563,-87.3829456023929
AL,1105,Lake Doris at Perry county ,32.5841862624195,-87.3831139728243
AL,1105,Lake Nett at Perry county ,32.5790804880204,-87.3818150514968
AL,1105,Lakeland Farms Lake Number Six at Perry county ,32.6005080110231,-87.3822258107198
AL,1105,Lakeland Farms Lake Number Seven at Perry county ,32.604799554494,-87.3824425509103
AL,1105,Lake Will at Perry county ,32.6104220662305,-87.3655351692709
AL,1105,Lake Ines at Perry county ,32.6041405376456,-87.3722828260115
AL,1105,Lake Eva at Perry county ,32.6042054956261,-87.3672778888458
AL,1065,Kyser Lake Number 2 at Hale county ,32.6310676774781,-87.5746161300915
AL,1065,Kyser Lake Number 1 at Hale county ,32.6293442470432,-87.5773256971357
AL,1065,Kyser Lake Number 7 at Hale county ,32.6250685222503,-87.5695680662056
AL,1105,F W Pierce Lake Number One at Perry county ,32.5585959741668,-87.3581380827156
AL,1065,William Dale Lake at Hale county ,32.5881401095193,-87.5894746055616
AL,1065,Willie Woods Lake Number 2 at Hale county ,32.6161301365678,-87.6220689181486
AL,1065,Willie Woods Lake Number 3 at Hale county ,32.6186202852018,-87.6209581907582
AL,1105,Floyd Cook Lake at Perry county ,32.606584012357,-87.3079483264102
AL,1067,Tillis Pond at Henry county ,31.5585399336591,-85.1971458385111
AL,1067,Merritts Pond at Henry county ,31.5488060390747,-85.171392327763
AL,1067,Starlings Pond at Henry county ,31.539461314633,-85.1647427612158
AL,1101,Myers Number Two Lake at Montgomery county ,32.1707416502779,-86.275303431973
AL,1031,Griffith Lake at Coffee county ,31.3057583916704,-85.8741341486617
AL,1067,Griggs Pond at Henry county ,31.501420878155,-85.2532945898686
AL,1119,Grinlin Lake at Sumter county ,32.4118867134317,-88.0459111809233
AL,1015,Thompson Lake at Calhoun county ,33.9318183319088,-85.7667766010545
AL,1113,Gullatts Lake at Russell county ,32.4072968159119,-85.1332975211168
AL,1121,Mump Creek Reservoir at Talladega county ,33.3832446484695,-86.0145944510129
AL,1005,Tews Ponds at Barbour county ,31.7235583740625,-85.5164742477649
AL,1013,Lake Greenville at Butler county ,31.7965242421114,-86.6242660426181
AL,1095,Woodland Lake at Marshall county ,34.554075222665,-86.265247563506
AL,1011,Greens Pond at Bullock county ,31.9654290687505,-85.7657134228123
AL,1011,Thad Greens Lake at Bullock county ,31.9139890159815,-85.7625536972738
AL,1041,Thomas Pond at Crenshaw county ,31.8678138526788,-86.3339519933453
AL,1037,Thomas Lake at Coosa county ,33.0668346844078,-86.2830348037807
AL,1013,Thigpens Pond at Butler county ,31.9247641404617,-86.7005739970806
AL,1073,Hilldale Farm Lake at Jefferson county ,33.7247650908062,-86.6235097557241
AL,1063,Trice Lake at Greene county ,32.7682072488147,-88.0342846761756
AL,1041,Trotter Pond at Crenshaw county ,31.8996853235293,-86.2399545644524
AL,1055,Thornton Lake Number 1 at Etowah county ,34.0287862699137,-85.8067956101856
AL,1073,Thornton Lake at Jefferson county ,33.6752108994458,-87.0558657790816
AL,1013,Tills Pond at Butler county ,31.7691587649286,-86.7387506387034
AL,1127,Williams Lake at Walker county ,33.7204629968672,-87.0634114770359
AL,1119,Williams Lake at Sumter county ,32.8640322973291,-88.3278240624963
AL,1109,Stephens Pond at Pike county ,31.8401263470169,-85.966577396126
AL,1017,Grady Lake at Chambers county ,33.0516475806395,-85.3409429829573
AL,1075,Stuckey Lake at Lamar county ,33.9578167378529,-88.0759556082885
AL,1097,Spring Lake at Mobile county ,31.0491662192141,-88.2267065983562
AL,1095,Spring Lake at Marshall county ,34.297939628222,-86.1933199432034
AL,1073,Spring Lake at Jefferson county ,33.6180604505609,-86.6764674636947
AL,1023,Watters Lake at Choctaw county ,32.1450661844463,-88.0844529237429
AL,1015,Welikee Lake at Calhoun county ,33.8440954410126,-85.9769375480978
AL,1009,Spring Valley Lakes at Blount county ,33.7734240962596,-86.6406333347397
AL,1013,Stallworth Pond at Butler county ,31.6674795217588,-86.6552224608505
AL,1015,Goodwin Lake at Calhoun county ,33.8995252846287,-85.7693678022077
AL,1099,Lake Jane at Monroe county ,31.7980601309922,-87.0363333256826
AL,1101,Lake Ta-lale at Montgomery county ,32.1153651807186,-86.2723484635406
AL,1085,Harrell Lake at Lowndes county ,32.1864237830785,-86.508116806706
AL,1079,Taylors Pond at Lawrence county ,34.6034153707757,-87.4630847358318
AL,1011,Green Acres Lake at Bullock county ,31.9111247127214,-85.7863540014758
AL,1113,Talbert Lake at Russell county ,32.3892970342545,-85.3932090431374
AL,1013,English Pond at Butler county ,31.7707150477592,-86.8611381398411
AL,1121,Lake Tate at Talladega county ,33.1205171049292,-86.2842556620154
AL,1011,C F Green Lake at Bullock county ,32.1030000833473,-85.7265020189594
AL,1011,Green Lakes at Bullock county ,32.1048669459904,-85.7278324263251
AL,1027,Blair Lake Number 2 at Clay county ,33.1989875022258,-85.8625712275219
AL,1073,Atchisons Lake at Jefferson county ,33.4262354145611,-87.0094529755273
AL,1009,Summers Lake at Blount county ,33.9209932757727,-86.5280035177603
AL,1035,Stowers Pond at Conecuh county ,31.4265135142031,-87.0239320191169
AL,1069,Ingram Lake at Houston county ,31.2142607153485,-85.2748818226857
AL,1105,Vaughans Lake at Perry county ,32.5101110926407,-87.1758774433477
AL,1069,Hosea Mathis Lake at Houston county ,31.1969126667192,-85.5819338461686
AL,1069,Emmett Sellers Lake at Houston county ,31.2003891112728,-85.6060147465176
AL,1109,Pike Country Public Lake at Pike county ,31.7517752845405,-85.9975281434094
AL,1109,Whiteheads Pond at Pike county ,31.7099709299929,-85.9661440883362
AL,1121,Lake Mary at Talladega county ,33.3996183057708,-86.0022360626314
AL,1027,Lake Chinnabee at Clay county ,33.4628847508527,-85.8756162684613
AL,1121,C C W Dam Number 6 Lake at Talladega county ,33.4690970386872,-85.9414421515922
AL,1121,Lake Robin at Talladega county ,33.435816175871,-85.9525003966684
AL,1069,David West Lake at Houston county ,31.1155402631112,-85.402515032746
AL,1021,Minooka Lake at Chilton county ,33.0214774595834,-86.7329917538394
AL,1119,Robert Weir Pond at Sumter county ,32.9823106340457,-88.2382970749991
AL,1119,Jim Henderson Lake at Sumter county ,32.977730807696,-88.2311216759542
AL,1047,Marion Weissinger Lake Number One at Dallas county ,32.3963165400929,-87.3858001229213
AL,1043,Duck Pond at Cullman county ,34.0562878595937,-86.7624165849684
AL,1069,Blakey Pond at Houston county ,31.1851779883141,-85.2918884941315
AL,1035,Stump lake at Conecuh county ,31.3552852073126,-87.1802684611624
AL,1089,Weyler Lake at Madison county ,34.7563225594538,-86.7074836917959
AL,1073,Drummond Lake at Jefferson county ,33.5137122520519,-86.6786256386605
AL,1093,County Lake at Marion county ,34.0482712773609,-87.9774966494713
AL,1129,Parnells Pond at Washington county ,31.3491144563496,-88.2545647322093
AL,1015,Cone Reservoir at Calhoun county ,33.6315471580005,-86.0016937829857
AL,1117,Moon Glow Lake at Shelby county ,33.3995522416547,-86.7320115128807
AL,1111,R.L. Harris Reservoir at Randolph county ,33.2843841481425,-85.6121789762451
AL,1005,Martin Pond at Barbour county ,31.8695012717163,-85.3640257576588
AL,1081,Wrights Lakes at Lee county ,32.5263161320545,-85.0279944720434
AL,1117,Mirror Lakes at Shelby county ,33.4696096918708,-86.5635263603077
AL,1085,Robinsons Pond at Lowndes county ,32.048764690008,-86.4534436859881
AL,1045,Harris Pond at Dale county ,31.4347383300175,-85.4966970268642
AL,1053,Robinsons Lake at Escambia county ,31.1380261889645,-87.0938100516679
AL,1069,Garners Pond at Houston county ,31.2151129898853,-85.2251359357786
AL,1055,Estess Lake at Etowah county ,34.0577201106608,-85.9417859996804
AL,1069,Ellis Pond at Houston county ,31.1298717834165,-85.1115031902682
AL,1069,Bruce Blaum Lake at Houston county ,31.1537818274883,-85.1557877666196
AL,1109,Pearsons Pond at Pike county ,31.7153489841893,-85.9843395979394
AL,1101,Cauthen Lake Number Two at Montgomery county ,32.0966645204312,-86.2832274470302
AL,1101,Rutland Pond at Montgomery county ,32.0986845815183,-86.2811142926154
AL,1101,Cauthen Pond at Montgomery county ,32.102087195742,-86.2806544219639
AL,1101,Montgomery Hunting Club Lake at Montgomery county ,32.0939734645502,-86.2763810389208
AL,1101,Leisure Lake at Montgomery county ,32.1121436614987,-86.2699789289311
AL,1101,Warrs Lake at Montgomery county ,32.1197752463956,-86.269805223032
AL,1101,Browns Ponds at Montgomery county ,32.1191323971159,-86.2864282489281
AL,1101,Duncan Lake at Montgomery county ,32.1224677783557,-86.2921356140806
AL,1101,Flowers Lake at Montgomery county ,32.1296137021334,-86.298013403373
AL,1003,MacCartees Lake at Baldwin county ,30.5149705888395,-87.7986414216363
AL,1109,Whaleys Pond at Pike county ,31.7660183762523,-86.0204519759498
AL,1109,Youngblood Lake at Pike county ,31.8506233202718,-86.0722387369623
AL,1109,Carters Pond at Pike county ,31.7920992929447,-86.0809300829533
AL,1031,Mallory Lake Dam at Coffee county ,31.2663140274442,-86.1914071852807
AL,1109,Harris Lake at Pike county ,31.6475067929736,-85.7998375121547
AL,1109,Lake Haven at Pike county ,31.8559167229496,-86.0271992691475
AL,1101,Brooks Lake Number Two at Montgomery county ,32.1728191798376,-86.0816089402881
AL,1101,Grays Lake at Montgomery county ,32.1809938087754,-86.0939836920607
AL,1101,W R Turnipseed Lake at Montgomery county ,32.18835422534,-86.0477064589825
AL,1101,T S Turnipseed Lake at Montgomery county ,32.1509746144016,-86.0088997065247
AL,1011,McGhee Lake Number Two at Bullock county ,32.1261871714552,-85.9637805528491
AL,1015,Saxons Lake at Calhoun county ,33.8089523235335,-85.9012117160681
AL,1115,Etowah Conservation Lake at St. Clair county ,33.9873017335796,-86.2786832305666
AL,1115,Gilland Lake at St. Clair county ,33.9717044473314,-86.2882148547939
AL,1033,Pickwick Lake at Colbert county ,34.8918897358383,-88.0502358005763
AL,1119,Allison Derby Lake at Sumter county ,32.3688895196146,-88.1533868770149
AL,1119,T C Null Lake at Sumter county ,32.3572309330381,-88.0388073733731
AL,1119,Dean Lake at Sumter county ,32.4178393515137,-88.0821042895748
AL,1101,Taylor Oaks at Montgomery county ,32.3254359997207,-86.183367397138
AL,1119,F N Grant Lake at Sumter county ,32.4147107653804,-88.2618925890925
AL,1119,Lake Louise at Sumter county ,32.474020188664,-88.3340092036011
AL,1069,Bazemore Mill Lake at Houston county ,31.0267665836859,-85.2000526947161
AL,1069,Bruners Pond at Houston county ,31.1912142589807,-85.175170021077
AL,1063,Nab Drennen Lake Number 2 at Greene county ,32.6371403074918,-88.0700226533724
AL,1063,Nab Drennen Lake Number 1 at Greene county ,32.6347896381872,-88.0716155723232
AL,1121,Carrols Lake at Talladega county ,33.6334644157791,-86.0581220084491
AL,1015,Edwards Lake at Calhoun county ,33.8002542953102,-85.8582676402367
AL,1015,Policemen Lake at Calhoun county ,33.7732849501882,-85.8191531931532
AL,1015,Aderholts Lake at Calhoun county ,33.7786531317979,-85.7639033354093
AL,1015,Shelton Lakes at Calhoun county ,33.8005742629568,-85.7010450427329
AL,1015,Harper Lake at Calhoun county ,33.7417840099016,-85.683918630327
AL,1015,Whitesides Mill Lake at Calhoun county ,33.7421157520775,-85.6528318865817
AL,1015,Berts Lake at Calhoun county ,33.7237546019902,-85.6600937051624
AL,1119,Ennis Tartt Pond at Sumter county ,32.6168830577421,-88.1787632106137
AL,1119,C E Boyd Lake at Sumter county ,32.6549183344463,-88.2558487803827
AL,1119,Buchanan Lake at Sumter county ,32.765437651952,-88.1942585475738
AL,1069,Moodys Pond at Houston county ,31.1789464824596,-85.3050864662804
AL,1113,Preers Pond at Russell county ,32.4494333513925,-85.086016754742
AL,1113,Bickerstaffs Pond at Russell county ,32.4044229200957,-85.0113999074802
AL,1099,Stallworths Black Pond at Monroe county ,31.7316215381125,-87.2544569989112
AL,1099,Natchez State Lake at Monroe county ,31.7205492369597,-87.2632899778471
AL,1099,Mabel Bedsole Ward Trust Lake at Monroe county ,31.5242055217174,-87.5529401326269
AL,1107,J S Sommerville Lake at Pickens county ,33.1056453976968,-88.1569244160884
AL,1107,Crim Lake at Pickens county ,33.1150200489667,-88.2430359762337
AL,1119,Woodward Lakes at Sumter county ,32.8468735465868,-88.1967470306525
AL,1119,Sibley Pond at Sumter county ,32.875354428139,-88.2728942046926
AL,1119,Barns Lake at Sumter county ,32.8569725355737,-88.2469784157899
AL,1119,New Big Lake at Sumter county ,32.8581116134047,-88.2620495506149
AL,1039,Alligator Pond at Covington county ,31.0847754014326,-86.5508815402043
AL,1039,Ditch Pond at Covington county ,31.0907416631056,-86.5405784601783
AL,1039,Buck Pond at Covington county ,31.0894632025446,-86.542493267983
AL,1115,Halls Lake at St. Clair county ,33.586244062693,-86.4801112748727
AL,1119,Liars Lake at Sumter county ,32.8564293977158,-88.2958791231443
AL,1119,Barns Pond at Sumter county ,32.8573862544677,-88.2396287257604
AL,1003,pool at Baldwin county ,30.2338610726312,-87.7817883559101
AL,1119,Sumter Lake Number Four at Sumter county ,32.9114190361978,-88.3128840654057
AL,1015,Big Pond at Calhoun county ,33.7701933779002,-85.8569945731945
AL,1047,Sedgefield Lake at Dallas county ,32.229423023646,-87.3297376488174
AL,1047,McHugh Lake at Dallas county ,32.2909869331521,-87.2552715026636
AL,1115,Lake Wancoole at St. Clair county ,33.621968614741,-86.2482207354952
AL,1119,Campbells Lake at Sumter county ,32.8897793062909,-88.2817739488515
AL,1115,Luker Lake at St. Clair county ,33.5791269116144,-86.4232994795476
AL,1115,Lake Melanie at St. Clair county ,33.6250590275626,-86.4661697713613
AL,1115,Lake Joyce at St. Clair county ,33.6225031077963,-86.4702991120941
AL,1075,Rogers Lake at Lamar county ,33.7437431363657,-88.1949341595563
AL,1115,Purvis Lake at St. Clair county ,33.5476051682682,-86.4609666082259
AL,1115,Schneider Lake at St. Clair county ,33.5458374286829,-86.4574407971105
AL,1115,Elliotts Lake at St. Clair county ,33.547096801644,-86.452801229351
AL,1003,Crimson Oak Pond at Baldwin county ,30.5786900915486,-87.6566533789025
AL,1015,Doss Lake at Calhoun county ,33.7211132129759,-85.8664196527695
AL,1063,Sprees Ten Acre Lake at Greene county ,32.7485998080265,-88.0450572954306
AL,1063,Drennen Lake Number 4 at Greene county ,32.7334030856015,-88.0335515091617
AL,1063,Drennen Lake Number 3 at Greene county ,32.7340483108005,-88.0296401629322
AL,1063,C N Drennen Lake Number 1 at Greene county ,32.7296598900916,-88.0323573073362
AL,1063,Drennen Lake Number 2 at Greene county ,32.7340716547371,-88.0243348138924
AL,1063,Drennen Lake Number 1 at Greene county ,32.7311562013408,-88.0196012531917
AL,1063,Sprees Twenty Acre Lake at Greene county ,32.7470997684721,-88.0505158480453
AL,1063,Dollarhide Camp Lake at Greene county ,32.7416431904754,-87.8570321175973
AL,1061,Hartford Lake at Geneva county ,31.0602168850729,-85.669777026312
AL,1061,Pettits Fishponds at Geneva county ,31.1042795770038,-86.0873085540718
AL,1115,Logan Martin Lake at St. Clair county ,33.5148849350464,-86.2537401650547
AL,1113,Parrs Pond at Russell county ,32.3898869030439,-85.2043114690342
AL,1097,Saraland Reservoir at Mobile county ,30.8128305827294,-88.0648187693384
AL,1005,Spencer's Pond at Barbour county ,31.711438150497,-85.4229221106693
AL,1031,Devaughn Lake at Coffee county ,31.3948016483826,-86.0068200055884
AL,1031,Ridgeway Lake at Coffee county ,31.3905749209999,-86.0064778191267
AL,1005,Louisville Club Pond at Barbour county ,31.7678722917189,-85.4818435089868
AL,1063,Reed Lake at Greene county ,32.6476728512437,-87.9877295784565
AL,1063,Johnstons Lake Number Three at Greene county ,32.639772661161,-87.9915043341037
AL,1063,W D Johnston Lake Number 1 at Greene county ,32.646402220688,-88.0123545598362
AL,1083,Lawson Lake Number 1 at Limestone county ,34.7158323363927,-87.0947885796815
AL,1063,C N Drennen Lake Number 2 at Greene county ,32.7233297679355,-88.0306304084452
AL,1063,Baker Lake at Greene county ,32.7030269639441,-87.9681889521982
AL,1001,Circle A Ranch Lake at Autauga county ,32.5895155631317,-86.4730565373537
AL,1063,Doc Hollingsworth Lake at Greene county ,32.7653268286294,-87.9033608729017
AL,1063,Hardy Lake Number 1 at Greene county ,32.7692110523567,-87.8955065147744
AL,1063,Taylor Lake at Greene county ,32.7579246665825,-87.8793778785742
AL,1031,Donaldson Pond at Coffee county ,31.4228639440224,-86.1955073057798
AL,1063,Banks Lake at Greene county ,32.836879929003,-87.9271251903935
AL,1063,McLean Lake Number 1 at Greene county ,32.8777527010864,-87.9858431558097
AL,1105,Oscar Cobb Lake at Perry county ,32.4875809788321,-87.5209102094712
AL,1043,Hayes Lake at Cullman county ,34.2089189673,-86.8661785188999
AL,1043,Eva Road Lake at Cullman county ,34.1995067204266,-86.8382324602586
AL,1069,Smith's Pond at Houston county ,31.1216026621621,-85.3232725952421
AL,1101,Lake Weil at Montgomery county ,32.1302546178685,-86.2931728585251
AL,1129,Coaker Pond at Washington county ,31.3889928112711,-88.3754005037953
AL,1119,Lake Hollolla at Sumter county ,32.9815020178914,-88.1900745259428
AL,1055,Lake Rhea at Etowah county ,34.0212023707576,-86.1188531937048
AL,1113,Goldsteins Pond at Russell county ,32.2214085488227,-85.4275731034062
AL,1009,Whited Lake at Blount county ,33.9703150733848,-86.4854778444404
AL,1009,Doctor Pattons Upper Lake at Blount county ,33.9425554356589,-86.5018812064069
AL,1009,Doctor Pattons Lower Lake at Blount county ,33.9463156537461,-86.4993365541525
AL,1061,Dwight Brandon Lake at Geneva county ,31.1670378950123,-85.8814963404238
AL,1061,Murdock Pond at Geneva county ,31.1694570793954,-85.9181870828823
AL,1031,White Pond #2 at Coffee county ,31.2270665092537,-85.8857200066772
AL,1061,Lake Victoria at Geneva county ,31.0678938673537,-86.0894044930411
AL,1061,Weeks Fishpond at Geneva county ,31.1727738298032,-86.1460451822353
AL,1061,Pigeon Pond at Geneva county ,31.0977262069267,-86.1446007823177
AL,1061,Tom Davison Lake at Geneva county ,31.0679516931801,-86.002466277223
AL,1061,Jack Ausley Lake at Geneva county ,31.0947654110342,-85.9589590920208
AL,1061,Lake Frankie at Geneva county ,31.1443462109577,-86.0478973412245
AL,1061,Fred Denman Lake at Geneva county ,31.1613150385439,-85.9998580290703
AL,1061,Ted Averett Lake at Geneva county ,31.174393406252,-86.0414773305178
AL,1061,Sellers Fishpond at Geneva county ,31.1231816356637,-86.010163201123
AL,1125,Snag Lake at Tuscaloosa county ,33.0364084067488,-87.649042511845
AL,1061,Bobby Jones Lake at Geneva county ,31.1183903475082,-85.904755379982
AL,1061,Lake Jeanette at Geneva county ,31.1908970270641,-85.853086441412
AL,1031,Lake Fox at Coffee county ,31.1969511521428,-85.8563646492572
AL,1061,Geneva County Lake at Geneva county ,31.1748249185134,-85.9631361489411
AL,1061,Edwin Averett Lake at Geneva county ,31.1721637041877,-85.8905972259434
AL,1061,Lake Geneva at Geneva county ,31.0272213831501,-85.8496416150017
AL,1061,Hughes Lake at Geneva county ,31.132369605024,-85.7638968489387
AL,1061,Ponderosa Pond at Geneva county ,31.0918460340954,-85.8453355577057
AL,1061,Ted Sketo Lake at Geneva county ,31.1590098290528,-85.7488764633037
AL,1061,Registers Pond at Geneva county ,31.0655325218619,-85.4973609288448
AL,1061,Pasco Davis Lake at Geneva county ,31.1513111778223,-85.5728547396084
AL,1061,Mack Snell Lake at Geneva county ,31.0118658329349,-85.611498647565
AL,1061,McNeil Pond at Geneva county ,31.0917442957315,-85.739281762445
AL,1043,Duck River Reservoir at Cullman county ,34.1906267233481,-86.685338164871
AL,1081,Lees Lake at Lee county ,32.5889160682759,-85.3601825066098
AL,1107,Baldwins Lake at Pickens county ,33.0484600039424,-88.258107947571
AL,1125,Big Lake at Tuscaloosa county ,33.0528907152766,-87.6499901227543
AL,1039,Barrow Pond at Covington county ,31.2764949896964,-86.5491586163781
AL,1125,Matthews Lake at Tuscaloosa county ,33.0875951721466,-87.4323797221763
AL,1125,Cain Lake Number 1 at Tuscaloosa county ,33.0964993833227,-87.5221809465933
AL,1125,Cain Lake Number 3 at Tuscaloosa county ,33.0839258562653,-87.5248667666743
AL,1015,Coley Lake at Calhoun county ,33.8095910125053,-85.9054021463578
AL,1069,Clark Pond at Houston county ,31.1818385495791,-85.4764010762506
AL,1073,Silver Lake at Jefferson county ,33.6866075677429,-86.6752269860183
AL,1009,Marsh Lake at Blount county ,33.9165865220249,-86.6146380149326
AL,1045,Lake Tholocco at Dale county ,31.4012537296251,-85.7146488477088
AL,1011,Maytag Lake at Bullock county ,32.1807239541742,-85.7016718641532
AL,1031,James Wise Pond at Coffee county ,31.2107244210388,-86.0646951553882
AL,1031,Ellis Wise Lake at Coffee county ,31.2682401967204,-86.024727693838
AL,1031,Frank Britt Pond at Coffee county ,31.2129543675792,-85.8733856760041
AL,1031,Renzol Nichols Lake at Coffee county ,31.2267745578885,-85.9329291639308
AL,1031,Sessions Pond at Coffee county ,31.2431370950169,-86.022342976807
AL,1031,Lake Hulon at Coffee county ,31.2271165897944,-85.9048393196331
AL,1031,Paschal Pond at Coffee county ,31.2691882471362,-85.8501583175167
AL,1031,Smith Brothers Pond at Coffee county ,31.2653780883158,-85.8722546295262
AL,1031,Lake Charles at Coffee county ,31.3382482041057,-85.835455452446
AL,1031,Jimmy Henderson Pond at Coffee county ,31.24436267932,-85.8467242960757
AL,1031,National Security Lake at Coffee county ,31.3858428719986,-86.1251796611758
AL,1031,Moates Lake at Coffee county ,31.3381591715924,-85.8775288784686
AL,1031,Hollis Pond at Coffee county ,31.4091264935514,-85.8867921103572
AL,1031,Sawyer Lake at Coffee county ,31.4347414449947,-85.9124920227037
AL,1031,Essayons Lake at Coffee county ,31.4214313549932,-85.8586776117201
AL,1031,Pittman Brothers Lake at Coffee county ,31.4250925157443,-85.8699305806546
AL,1031,Elba Country Club Lake at Coffee county ,31.4384368600202,-86.0981238130986
AL,1031,Whitman Pond at Coffee county ,31.4567079219561,-86.1560622117203
AL,1031,Coffee County Public Lake at Coffee county ,31.4731089178741,-86.1498297651025
AL,1031,Carpenters Pond at Coffee county ,31.4937259158596,-86.1621571770152
AL,1031,Lake Lorene at Coffee county ,31.4176148185718,-86.1041532410788
AL,1031,Babes Pond at Coffee county ,31.4416281422458,-86.0508660706179
AL,1031,Club Pond at Coffee county ,31.5071916343342,-86.1447456616338
AL,1031,Lake Nolin at Coffee county ,31.4804614414371,-85.9059202444499
AL,1125,Walker Lake at Tuscaloosa county ,33.1743165621597,-87.3314853654238
AL,1125,McMicken Lake at Tuscaloosa county ,33.2424209670718,-87.1533504818131
AL,1097,Thompson Lake at Mobile county ,30.841921841655,-88.1368291917752
AL,1117,Rutherford Lake at Shelby county ,33.2535844655765,-86.8063139006096
AL,1083,Montgomery Lake at Limestone county ,34.7868456721058,-86.9346863848659
AL,1021,Livingston Lake at Chilton county ,32.8152884036005,-86.4716068845201
AL,1009,Marshes Ponds at Blount county ,33.8852665403977,-86.6643439328708
AL,1009,Forest Ingram Lake at Blount county ,34.0882407973138,-86.5488930029276
AL,1041,Byrds Pond at Crenshaw county ,31.7785317537056,-86.1778479330284
AL,1003,Coopers Lake at Baldwin county ,30.6232120055914,-87.6808345240816
AL,1009,Reeves Lake at Blount county ,33.9391354303673,-86.3710147074576
AL,1123,Lake Martin at Tallapoosa county ,32.7830655505433,-85.903068781982
AL,1009,Murphree Lake at Blount county ,34.0641068251618,-86.6376331182807
AL,1095,Lake Jane at Marshall county ,34.4037477755434,-86.2752619045603
AL,1009,Johnson Farm Lake at Blount county ,33.9099979069699,-86.634408877721
AL,1009,Jay Lake at Blount county ,33.8988698470456,-86.5925324977689
AL,1049,Sharp Branch Lake at DeKalb county ,34.5075511001703,-85.6214054272881
AL,1089,Hays Lake at Madison county ,34.6339941868722,-86.5946298566292
AL,1089,Millar's Fishing Pond at Madison county ,34.6336392429773,-86.5891476830448
AL,1003,Foxfire Lake at Baldwin county ,30.7084865769738,-87.9086078403533
