st2,GEOID,NAME,lake,lat,lon
FL,12119,Sumter,Pond 37,28.4787022746723,-82.0425814620852
FL,12119,Sumter,Pond 38,28.4786960379052,-82.0421382983647
FL,12119,Sumter,Pond 39,28.478726514767,-82.0417066208697
FL,12119,Sumter,Pond 40,28.4787295716927,-82.0412746021938
FL,12119,Sumter,Pond 41,28.4787362084288,-82.0408377175463
FL,12119,Sumter,Pond 42,28.4787177113419,-82.0404032839882
FL,12119,Sumter,Pond 43,28.4787485028387,-82.0399199599557
FL,12119,Sumter,Pond 44,28.478735532201,-82.039422678193
FL,12119,Sumter,Pond 45,28.478727212992,-82.0389214155783
FL,12119,Sumter,Pond 46,28.4787131527116,-82.0384247596432
FL,12119,Sumter,Pond 55,28.4795916002803,-82.0417869135875
FL,12119,Sumter,Pond 54,28.4795857771857,-82.0414797641939
FL,12119,Sumter,Pond 53,28.4795724722097,-82.0411317398258
FL,12119,Sumter,Pond 52,28.4795719564377,-82.0407854204298
FL,12119,Sumter,Pond 47,28.4795274596009,-82.0383882214499
FL,12119,Sumter,Pond 48,28.4795387619008,-82.0388942796844
FL,12119,Sumter,Pond 49,28.479543613567,-82.0394050876411
FL,12119,Sumter,Pond 50,28.4795613089646,-82.0398947039089
FL,12119,Sumter,Pond 51,28.4795678570062,-82.0403781855791
FL,12119,Sumter,Pond 66,28.4801913837742,-82.0412148922019
FL,12119,Sumter,Pond 65,28.4805326500215,-82.0411325625344
FL,12119,Sumter,Pond 64,28.4808612345238,-82.0410501076269
FL,12119,Sumter,Pond 63,28.4811819941691,-82.0410440809704
FL,12119,Sumter,Pond 62,28.481260120092,-82.0399543177749
FL,12119,Sumter,Pond 61,28.4812504591188,-82.0393315564583
FL,12119,Sumter,Pond 56,28.4804372898025,-82.0403333726375
FL,12119,Sumter,Pond 57,28.4804231302237,-82.0398623711341
FL,12119,Sumter,Pond 58,28.4804118340602,-82.0393677132804
FL,12119,Sumter,East Borrow Pit,28.4803042313568,-82.0380180168338
FL,12119,Sumter,West Borrow Pit,28.4804573890971,-82.0465828986039
FL,12119,Sumter,West Borrow Pit South,28.4791664303507,-82.0477049631763
FL,12119,Sumter,Public Fishing Pond,28.4815374406537,-82.0478368144499
FL,12119,Sumter,L Pond,28.4793931448018,-82.0497835115157
FL,12119,Sumter,Kiddie Pond,28.4821220810262,-82.0457684767309
FL,12119,Sumter,South Drain Line,28.4782466008212,-82.042428201758
FL,12069,Lake,Gator Pond,28.3671478029792,-81.6647155534608
FL,12086,Miami-Dade,Sisal Pond,25.3902421331728,-80.7979067262764
FL,12127,Volusia,Lake Marie,28.8851652790806,-81.3113427034417
FL,12071,Lee,Castle Basin,26.547040603929,-82.0230360919176
FL,12071,Lee,Round Table Lake,26.5471075332219,-82.0125853552847
FL,12071,Lee,Palos Lake,26.5528166243108,-82.0285950868321
FL,12087,Monroe,Mrazek Pond,25.1862280154605,-80.8935444673297
FL,12095,Orange,Lake Eola,28.5440342495394,-81.3730844663415
FL,12033,Escambia,Lake Suzanne,30.5665198014597,-87.3521986593597
FL,12071,Lee,Lake Killer,26.5947645022564,-82.0104032106993
FL,12071,Lee,Cherokee Lake,26.6621290535595,-81.9371133445321
FL,12071,Lee,Jolie Lake,26.6272206927557,-81.9993671362738
FL,12121,Suwannee,Boozer Pond,30.3428531077648,-83.063950882423
FL,12121,Suwannee,Sink Hole Pond,30.3422697349595,-83.0637784468235
FL,12095,Orange,Lake Pamela,28.5209087090749,-81.4624394953303
FL,12127,Volusia,Spirit Pond,28.9637330397433,-81.2359787283013
FL,12063,Jackson,Merritts Mill Pond,30.7730661222323,-85.1679320667576
FL,12071,Lee,Rosemary Lake,26.6469849996919,-82.0546693051754
FL,12071,Lee,Sidon Lake,26.6499115505549,-81.9939616819118
FL,12083,Marion,Saddlebag Lake,28.9874274879001,-81.8769613639935
FL,12086,Miami-Dade,Collins Canal,25.7961604399811,-80.1356665520153
FL,12117,Seminole,Pond at The Retreat at Lake Charm,28.6862114358477,-81.1977445870869
FL,12117,Seminole,Pond at the Retreat at Lake Charm,28.6872993860365,-81.1991618948476
FL,12095,Orange,Lake Angel,28.5174074540227,-81.3887595465869
FL,12001,Alachua,Bass Pro Pond,29.6291319188999,-82.3968471243734
FL,12061,Indian River,Bradford Lake 1,27.5898232732483,-80.4118908034078
FL,12061,Indian River,Bradford Lake 2,27.5885843085737,-80.4125043226773
FL,12061,Indian River,Bradford Lake 3,27.5884679672263,-80.4114042145495
FL,12127,Volusia,Lake Hammock,29.0318461357009,-81.2627418815502
FL,12127,Volusia,Lake Charles,29.0337654269032,-81.2548136141052
FL,12069,Lake,Bear Pond,28.8191179926559,-81.4306093781663
FL,12111,St. Lucie,Palm Lake,27.3732888301005,-80.3080067251983
FL,12117,Seminole,RedBridge Lake,28.6223430152434,-81.1847381526933
FL,12117,Seminole,Edwards Pond,28.6153009302416,-81.1907710956062
FL,12117,Seminole,Yellow Tail Pond,28.6506286290786,-81.1181227212518
FL,12001,Alachua,Watermelon Pond,29.5514716939871,-82.6168702896909
FL,12081,Manatee,Overflow drainage pond,27.4620615722885,-82.6053311736404
FL,12117,Seminole,Lake Tibby,28.6544735176044,-81.2744491049293
FL,12095,Orange,Lake Shawn,28.689923226112,-81.5420181810323
FL,12001,Alachua,Deep Spring Pond,29.9295201582656,-82.5190865792973
FL,12001,Alachua,Sunrise Pond,29.9284479403608,-82.5175364367844
FL,12005,Bay,Felix Lake,30.107582651936,-85.6464507833048
FL,12127,Volusia,Angela Lake,28.9165759148196,-81.1952212264629
FL,12127,Volusia,Lake Elizabeth,28.9123422250196,-81.1989660302334
FL,12127,Volusia,Clearwater Lake,28.8956198363005,-81.2357186531871
FL,12127,Volusia,Fieldstone Lake,28.89896469416,-81.2305114924007
FL,12127,Volusia,Felton Lake,28.9000535885049,-81.2347179080134
FL,12127,Volusia,Acorn Fish Lake,28.873246733685,-81.1404608109157
FL,12127,Volusia,Black Lake,28.8675221038836,-81.1466233948082
FL,12127,Volusia,Muck Lake,28.9704337328617,-81.2105007696825
FL,12021,Collier,Lake Trafford,26.4227691556014,-81.4936869931558
FL,12015,Charlotte,Zappa Lake,27.0229192480032,-82.0253666135585
FL,12127,Volusia,South Lake Talmadage,29.0393141239787,-81.2654965111421
FL,12103,Pinellas,Lake Suemar,28.0332273169157,-82.7772614650841
FL,12095,Orange,Disney Springs,28.370605021369,-81.517690763622
FL,12127,Volusia,Mill Lake,28.945123826497,-81.2948816891993
FL,12069,Lake,Lake Alfred,28.8376420678148,-81.6580282948565
FL,12127,Volusia,Lake Hutchinson,28.8479355893094,-81.1843903946873
FL,12127,Volusia,Lake Bethel,28.8481046334016,-81.2126653615048
FL,12127,Volusia,Little Lake,28.842310069602,-81.1758940392619
FL,12086,Miami-Dade,Lost Lake,25.6783277936183,-80.2707456025508
FL,12086,Miami-Dade,Hammock Lake,25.6765589779261,-80.2741727173502
FL,12127,Volusia,Sand Lakes,28.955871181311,-81.2255640421049
FL,12127,Volusia,Lake Doyle,28.8619034276243,-81.193578366159
FL,12127,Volusia,King Pond,28.9764915752873,-81.2182719904188
FL,12127,Volusia,Lake Winnemisett,29.0233203064031,-81.2499709156501
FL,12127,Volusia,Blue Lake,29.0327040548388,-81.2690180838161
FL,12127,Volusia,North Lake Talmadge,29.046728561258,-81.2649046236409
FL,12127,Volusia,Miller Lake,29.0592136519675,-81.2678989255349
FL,12127,Volusia,Lake Daytona,29.0500952060742,-81.2545716188356
FL,12127,Volusia,Park Lake,29.0445406687756,-81.2506921755668
FL,12127,Volusia,Briarwood Lake,28.897559645755,-81.2277316621238
FL,12127,Volusia,Twin Oak Lake,28.9017200140094,-81.2268172671673
FL,12127,Volusia,Haverhill Lake,28.9026346002023,-81.2245809177591
FL,12127,Volusia,Anne Marie Lake,28.9015936815863,-81.2029559571604
FL,12127,Volusia,Louise Lake,28.8844733259388,-81.1926515108574
FL,12127,Volusia,Lake Butler Chain,28.8704975905548,-81.170721456022
FL,12127,Volusia,Thompson Lake,28.8737612036631,-81.1564900503634
FL,12127,Volusia,Tivoli Lake,28.9025460475951,-81.2306489294999
FL,12127,Volusia,Shelby Lake,28.9146688712032,-81.2445798902219
FL,12127,Volusia,Duck Lake,28.9219309326789,-81.2755867299382
FL,12113,Santa Rosa,Blackwater Bay,30.5452605288836,-87.0156799860668
FL,12065,Jefferson,Shadow Lake,30.4122286323285,-84.0000238555984
FL,12065,Jefferson,Wooten Lake,30.3996373901528,-83.9897045804704
FL,12065,Jefferson,Lake Catherine,30.4012406716681,-83.9684095958595
FL,12023,Columbia,Willow Pond,30.157393329717,-82.6112117024684
FL,12081,Manatee,Ward Lake,27.4307370294768,-82.4845967009518
FL,12017,Citrus,Holden Lake,28.794853167319,-82.3259801110483
FL,12127,Volusia,Three Island Lakes,28.9416329137048,-81.2118130720986
FL,12117,Seminole,Question Pond,28.7184233747695,-81.2970777146146
FL,12057,Hillsborough,Lake Kathy,27.9448373166864,-82.3236624017887
FL,12091,Okaloosa,Puddin Head Lake,30.4955509250968,-86.4267150462293
FL,12101,Pasco,Bell Lake,28.2213461421977,-82.4538617712266
FL,12057,Hillsborough,Mainsail Pond,27.9950515813346,-82.5486010799453
FL,12057,Hillsborough,Mainsail Main Pond,27.9934413898265,-82.5485533506113
FL,12029,Dixie,Jackson's Water Hole,29.4763318228565,-83.2776476774718
FL,12083,Marion,Halfmoon Lake,29.1536729368514,-81.8298278882194
FL,12081,Manatee,Lake Soriarty,27.6069333606119,-82.5209670964316
FL,12081,Manatee,Sottile Lake,27.612305455611,-82.5129678781539
FL,12009,Brevard,Cochran Cove,28.6056023780224,-80.6452486580194
FL,12001,Alachua,Still Pond,29.4903245431879,-82.0783683231429
FL,12001,Alachua,Dean Pond,29.4955657387546,-82.0586881558152
FL,12107,Putnam,Ox Pond,29.5352622606976,-82.0221074773788
FL,12107,Putnam,Pace Lake,29.508096441284,-82.0505225657904
FL,12083,Marion,Bully Lake,29.450514315861,-81.9807971939049
FL,12083,Marion,Bay Lake,29.4627845754911,-81.9783598272618
FL,12083,Marion,Blue Lake,29.4603588547748,-81.9838726129864
FL,12083,Marion,Dozier Lake,29.4550055388946,-81.9863353219951
FL,12083,Marion,Stokes Lake,29.4589861273575,-81.9926290067695
FL,12081,Manatee,Montego Bay,27.543536293089,-82.4902883751686
FL,12081,Manatee,Colony Lake,27.5437293990882,-82.4878954764718
FL,12019,Clay,Lake Geneva,29.7639622572751,-82.0187693356584
FL,12023,Columbia,Retention Pond,30.1922586033774,-82.6355412933714
FL,12017,Citrus,Hunter Spring Run,28.8944444863372,-82.5930416099707
FL,12089,Nassau,Red Maple Lake,30.5653652805948,-81.4475347195171
FL,12011,Broward,Celebration Pointe Lake,26.2625619955909,-80.1994967630231
FL,12083,Marion,Carlton Arms of Ocala Pond,29.1700978257853,-82.2040048748762
FL,12015,Charlotte,Lake Zappa,27.0101485818904,-82.0311055280462
FL,12011,Broward,Whiskey Creek,26.0727763810831,-80.1116799094114
FL,12087,Monroe,Key Silverside Habitat 2010,24.7026286541594,-81.3386993329489
FL,12063,Jackson,E4,30.9138175982504,-85.0685908895971
FL,12063,Jackson,E8,30.9138182790852,-85.0686964407874
FL,12063,Jackson,E7,30.9139054411075,-85.0686987919577
FL,12063,Jackson,E6,30.9139934591204,-85.0686991307746
FL,12063,Jackson,E5,30.9140832147625,-85.0686977850284
FL,12063,Jackson,E3,30.9139054445874,-85.0685911637303
FL,12063,Jackson,E2,30.9139920011203,-85.0685851361948
FL,12063,Jackson,E1,30.9140823558542,-85.068585461098
FL,12063,Jackson,A5,30.9139343810938,-85.0682740432114
FL,12063,Jackson,A1,30.9140264037058,-85.0682727200684
FL,12063,Jackson,A2,30.9140241063986,-85.0681694499566
FL,12063,Jackson,A6,30.913934392971,-85.0681707770975
FL,12063,Jackson,A3,30.9140218031149,-85.0680635060109
FL,12063,Jackson,A7,30.9139332052139,-85.0680675380179
FL,12063,Jackson,A4,30.9140206776993,-85.0679615585791
FL,12063,Jackson,A8,30.9139309129318,-85.0679615600185
FL,12063,Jackson,F8,30.9142599785381,-85.0686871139408
FL,12063,Jackson,F4,30.9142599899501,-85.0685784769923
FL,12063,Jackson,F7,30.9143508787171,-85.0686844317068
FL,12063,Jackson,F3,30.9143497386708,-85.0685784804985
FL,12063,Jackson,F6,30.9144383192659,-85.0686857649882
FL,12063,Jackson,F2,30.9144383117318,-85.0685758114405
FL,12063,Jackson,F1,30.9145280793309,-85.068577141245
FL,12063,Jackson,F5,30.914528084912,-85.0686830831047
FL,12063,Jackson,C5,30.9144923978612,-85.0682767509788
FL,12063,Jackson,C6,30.9144924078244,-85.0681707873185
FL,12063,Jackson,C7,30.9144900985999,-85.068067542509
FL,12063,Jackson,C9,30.9144877862201,-85.0679629263527
FL,12063,Jackson,C1,30.9146166872778,-85.0682753929456
FL,12063,Jackson,C2,30.9146143793017,-85.0681694443686
FL,12063,Jackson,C3,30.914616681434,-85.0680648441837
FL,12063,Jackson,C4,30.9146132031637,-85.067960246416
FL,12063,Jackson,D5,30.9147305814261,-85.0682834398787
FL,12063,Jackson,D6,30.9147305877309,-85.0681734559326
FL,12063,Jackson,D7,30.9147282779537,-85.068063502514
FL,12063,Jackson,D8,30.9147328809942,-85.0679575440102
FL,12063,Jackson,D1,30.9148237892355,-85.0682780544509
FL,12063,Jackson,D2,30.9148249014361,-85.0681721389488
FL,12063,Jackson,D3,30.9148226106899,-85.0680594602473
FL,12063,Jackson,D4,30.91482378095,-85.0679508428811
FL,12063,Jackson,G5,30.9149641361218,-85.0682901512909
FL,12063,Jackson,G6,30.914960685353,-85.0681828504027
FL,12063,Jackson,G7,30.9149606826957,-85.0680259478928
FL,12063,Jackson,G8,30.9149606841689,-85.0679146471245
FL,12063,Jackson,G4,30.9150642443234,-85.0679159631044
FL,12063,Jackson,G3,30.9150653938974,-85.068020582692
FL,12063,Jackson,G2,30.9150665326959,-85.068181520307
FL,12063,Jackson,G1,30.9150683565104,-85.0682907637066
FL,12063,Jackson,H1,30.915313336639,-85.068282754956
FL,12063,Jackson,H2,30.9153121911448,-85.0681781596395
FL,12063,Jackson,H5,30.9152086306191,-85.0682881461104
FL,12063,Jackson,H6,30.9152086310285,-85.0681768339888
FL,12063,Jackson,H3,30.9153121843725,-85.0680132203024
FL,12063,Jackson,H4,30.9153110303386,-85.0679086049582
FL,12063,Jackson,H7,30.9152074874692,-85.0680185549353
FL,12063,Jackson,H8,30.9152074832048,-85.0679072455593
FL,12063,Jackson,i1,30.9155543741165,-85.0682746634954
FL,12063,Jackson,i2,30.915553809425,-85.0681687610626
FL,12063,Jackson,i5,30.9154502608845,-85.0682787381105
FL,12063,Jackson,i6,30.9154502603136,-85.068167442291
FL,12063,Jackson,i3,30.9155538048589,-85.0680051489418
FL,12063,Jackson,i4,30.9155526599145,-85.0679005402148
FL,12063,Jackson,i7,30.9154491017279,-85.0680105379043
FL,12063,Jackson,i8,30.9154491022994,-85.0678992222235
FL,12063,Jackson,K5,30.9157008582588,-85.0682669877599
FL,12063,Jackson,K6,30.915700055607,-85.0681428550228
FL,12063,Jackson,K1,30.9158229619893,-85.068268088209
FL,12063,Jackson,K2,30.9158221656533,-85.0681439588187
FL,12063,Jackson,K3,30.9158214247671,-85.067970394149
FL,12063,Jackson,K4,30.9158206253108,-85.0678462600381
FL,12063,Jackson,K7,30.9156993268322,-85.0679692953538
FL,12063,Jackson,K8,30.9156985189953,-85.0678451426162
FL,12063,Jackson,L5,30.9159688156518,-85.0682645081903
FL,12063,Jackson,L1,30.9160909104366,-85.0682656288437
FL,12063,Jackson,L2,30.9160901181076,-85.0681414896295
FL,12063,Jackson,L6,30.9159680210702,-85.0681403678964
FL,12063,Jackson,L3,30.9160893464665,-85.0679679112792
FL,12063,Jackson,L4,30.9160885544632,-85.0678437682199
FL,12063,Jackson,L7,30.9159672457627,-85.0679667820659
FL,12063,Jackson,L8,30.9159664470651,-85.0678426492434
FL,12069,Lake,Gourd Lake,28.932300890378,-81.4977008315387
FL,12057,Hillsborough,Swan Lake Pond 1,28.1046366810846,-82.4988981359808
FL,12057,Hillsborough,Swan Lake Pond 2,28.1043610527281,-82.4978431407995
FL,12031,Duval,Marco Lake,30.3028327746919,-81.6569339144388
FL,12097,Osceola,Sunset Lagoon,28.3370864498403,-81.6106204932184
FL,12086,Miami-Dade,Laguna Sole,25.9095721560371,-80.1511868714009
FL,12103,Pinellas,Butterfly Lake,27.8140701161373,-82.6069412705917
FL,12015,Charlotte,Hidden Lake,26.8515518942838,-82.3044476336137
FL,12086,Miami-Dade,Great Blue Heron Lake,25.7889836815912,-80.346470519786
FL,12051,Hendry,Turtle Pond,26.5115935434278,-80.9679258201305
FL,12051,Hendry,Vitambi Springs Lake,26.518326049255,-80.9687905877533
FL,12095,Orange,Cinderella Castle Moat,28.4188776649551,-81.5809761866163
FL,12095,Orange,Jungle Cruise,28.4175682840749,-81.5832093663584
FL,12095,Orange,Lake Berge,28.5591548649243,-81.2176184541108
FL,12061,Indian River,Lake Cara,27.6300260449207,-80.7611891993165
FL,12061,Indian River,Horseshoe Lake,27.6140361984724,-80.755606018018
FL,12061,Indian River,Pond 3,27.7744259782603,-80.4765205270554
FL,12086,Miami-Dade,Lagoon,25.6344270631058,-80.2899360593322
FL,12117,Seminole,Marsh Edge Pond,28.6302591611381,-81.301596454613
FL,12011,Broward,My Secret Fishing Spot,26.0872620657039,-80.2791765685206
FL,12055,Highlands,Lake Jackson,27.4900948722946,-81.4623380766908
FL,12097,Osceola,East Lake Tohopekaliga,28.2979071772596,-81.2815525035236
FL,12091,Okaloosa,Dolphin Pavilion,30.3943464416523,-86.5935899853463
FL,12091,Okaloosa,Turtle Island,30.3939920442684,-86.5935378263944
FL,12091,Okaloosa,Seal Harbor,30.3940182179236,-86.5937402581027
FL,12069,Lake,Retention Pond,28.5571088800999,-81.8508856814438
FL,12099,Palm Beach,Del Prado Lake,26.3539675654754,-80.1623648949109
FL,12073,Leon,Osgood Sinkhole,30.3345197027247,-84.2025366014938
FL,12069,Lake,Lake Chloe,28.8425977668358,-81.7722331876523
FL,12129,Wakulla,Little Lake Ellen,30.115786975308,-84.3933700439219
FL,12129,Wakulla,Lake Ellen,30.1147161166067,-84.3985663469968
FL,12073,Leon,Copeland Sink,30.4595612936469,-84.0899257071168
FL,12095,Orange,Barefoot Bay,28.360920394684,-81.5432080169067
FL,12073,Leon,Alberta Lake,30.60982333105,-84.0641706688281
FL,12073,Leon,Emma Lee Pond,30.6145213140765,-84.0530541691099
FL,12073,Leon,Lake Louise,30.5745454211437,-84.0251154972354
FL,12105,Polk,Larry Road Aquaculture Resevoir,28.1305190927995,-81.9595195924235
FL,12073,Leon,Beer Can Pond,30.5952348669396,-84.021804833315
FL,12001,Alachua,Hickory Pond,29.7816351701962,-82.1170644416935
FL,12001,Alachua,Sunshine Lake,29.8390555227117,-82.3319210723381
FL,12095,Orange,Eagle Pond,28.5602630131705,-81.6157518654308
FL,12011,Broward,Rock Pit Lake,26.1478886447914,-80.182202607873
FL,12099,Palm Beach,Mangrove Walk Pond,26.529724057753,-80.0566505976768
FL,12086,Miami-Dade,Lake Nicolas,25.8172106560032,-80.3674109362361
FL,12086,Miami-Dade,Lake Manuel,25.8165322142125,-80.3633680894713
FL,12099,Palm Beach,Hillsboro Canal,26.3321090798886,-80.2026636738082
FL,12103,Pinellas,Floral Gardens Pond,27.9099684911231,-82.7510053163286
FL,12103,Pinellas,Tropicana Mini Storage,27.9138402866549,-82.7472745047661
FL,12105,Polk,Lake Hartridge,28.0546426639133,-81.7448439459988
FL,12041,Gilchrist,Sampson Lake,29.897310859839,-82.7957842767526
FL,12041,Gilchrist,Grass Pond,29.8918383169299,-82.7895567310772
FL,12041,Gilchrist,Double Pond,29.8938834034778,-82.8000057205224
FL,12041,Gilchrist,Casson Pond,29.8941818069197,-82.8052234447441
FL,12041,Gilchrist,Tusset Pond,29.8866876416647,-82.8027042985156
FL,12041,Gilchrist,Clear Pond,29.8840001786529,-82.8004091961505
FL,12041,Gilchrist,Sevenmile Lake,29.8451762803693,-82.8295483750848
FL,12041,Gilchrist,Half Moon Pond,29.8111308367233,-82.8254140970846
FL,12095,Orange,Sandhill Crane Lake,28.4994633874968,-81.0667409609624
FL,12101,Pasco,Beckett Pond,28.2061578594211,-82.6151623524563
FL,12081,Manatee,Fenton's Pond,27.5247512853454,-82.5951298009747
FL,12073,Leon,Roberts Pond,30.5437255813365,-84.1654832472251
FL,12073,Leon,Little Roberts Pond,30.5406232906251,-84.1465982999327
FL,12081,Manatee,Laurel Lake,27.5487983286884,-82.4852530870275
FL,12091,Okaloosa,Neighborhood Retention Pond,30.7145129822746,-86.5833382960359
FL,12095,Orange,Beau Soleil Pool,28.3655862756175,-81.542528643694
FL,12095,Orange,S'il Vous Play,28.3650093537339,-81.541943674625
FL,12001,Alachua,Burberry Pond,29.7279932467161,-82.3896275316568
FL,12133,Washington,Flat Pond,30.5378383990923,-85.5537156967635
FL,12133,Washington,Spring Pond,30.5350392061942,-85.5565134206159
FL,12133,Washington,Dallas Pond,30.5326965629908,-85.5628042791289
FL,12013,Calhoun,Mossy Pond,30.5118642598454,-85.3113285321862
FL,12013,Calhoun,Mulehead Pond,30.5231791840313,-85.3415292040354
FL,12133,Washington,Long Lake,30.4762954042802,-85.6313379234887
FL,12133,Washington,Payne Pond,30.4630765951183,-85.5916290688498
FL,12107,Putnam,Lake Serena,29.728203622036,-81.9941616974479
FL,12069,Lake,Lake Hiawatha,28.5681721975986,-81.7921839741085
FL,12095,Orange,Lake Sheen,28.432109354029,-81.5201786572307
FL,12105,Polk,Stanley Fish Hole,28.3228541119212,-82.0132094940366
FL,12069,Lake,Lake Akron,28.9971167392339,-81.522223074834
FL,12069,Lake,South Lake,28.9805808096629,-81.5168621660997
FL,12069,Lake,Bass Lake,28.9841909298716,-81.5161203299368
FL,12069,Lake,Lake Sidney,28.9820844500512,-81.5286048113293
FL,12069,Lake,Mirror Lake,28.9844429480767,-81.5276793569643
FL,12069,Lake,Lake Grace,28.9861841415919,-81.5272234314234
FL,12069,Lake,Lake Jewel,28.988220372525,-81.527363927907
FL,12069,Lake,Lake Lulu,28.9877609974963,-81.5304997959077
FL,12117,Seminole,Puzzle Lake,28.6874582243463,-81.0339007011529
FL,12133,Washington,Owens Lake,30.663066500069,-85.593371097859
FL,12011,Broward,Tarpon River,26.1108073921846,-80.138569394659
FL,12009,Brevard,Pond C,28.5111487520372,-80.6827912536341
FL,12103,Pinellas,Arrow Lake,27.840090903862,-82.6649673958253
FL,12061,Indian River,Summer Lake,27.7429530881145,-80.4517475681885
FL,12009,Brevard,Big Mud Lake,28.3874282426591,-80.7756442751949
FL,12127,Volusia,Spring Garden Creek,29.1289787444467,-81.3922911896147
FL,12129,Wakulla,Bonnet Pond,30.0778471314082,-84.3956925858068
FL,12095,Orange,Forest Lake,28.6087515036435,-81.5343420915419
FL,12117,Seminole,Grace Lake,28.7171523628039,-81.3741590651544
FL,12073,Leon,Lake Erie,30.3673317998934,-84.1324712141207
FL,12095,Orange,Pilot Canal,28.4064774082651,-81.6022723530367
FL,12077,Liberty,Shephard Lake,30.05774191707,-85.1198701178547
FL,12077,Liberty,Fields Lake,30.0527655818505,-85.1131478553328
FL,12095,Orange,Tub Lake,28.4270024764312,-81.613504745865
FL,12095,Orange,Lake Overstreet,28.4067952476207,-81.599599118193
FL,12057,Hillsborough,Tilapia Fishing Pond,28.072334534931,-82.437912636412
FL,12095,Orange,Lago Dorado,28.3641251392844,-81.5734976973206
FL,12097,Osceola,Chat Creek,28.3450535955838,-81.6067328606735
FL,12069,Lake,Numans Lake,28.6819683175326,-81.9051263672119
FL,12069,Lake,Thomas Lake,28.6911209338656,-81.9032719062592
FL,12086,Miami-Dade,Maule Lake,25.9357143616956,-80.1438825315393
FL,12127,Volusia,Johnson Lake,29.1474546608031,-81.3447341101503
FL,12117,Seminole,Boonie Falls,28.6685050082544,-81.1703340839515
FL,12095,Orange,Lake Nona Adventure Park,28.3607990330735,-81.2701774407154
FL,12057,Hillsborough,Running of the Bulls,28.0632622258686,-82.4131864353767
FL,12073,Leon,Lake Lonnie,30.5997058897374,-84.0331049253785
FL,12057,Hillsborough,Lake Grady,27.8345115353988,-82.2691875304546
FL,12057,Hillsborough,Eagle Eyes Pond,28.0887189478447,-82.5638461600439
FL,12127,Volusia,Panama Lake,28.8682904269118,-81.2278057946468
FL,12127,Volusia,St. Johns Lake,28.8698634121568,-81.2268313567968
FL,12127,Volusia,Tanner Lake,28.8683608091291,-81.2236741296706
FL,12127,Volusia,Big Lake,28.8687637591767,-81.212660680137
FL,12057,Hillsborough,Mango Lake,27.9698590798474,-82.3031097998243
FL,12119,Sumter,Sports Pool,28.800486824065,-82.0028591783639
FL,12095,Orange,Lake Ihrig,28.411107716392,-81.6540614682279
FL,12055,Highlands,197.1,27.1872105211169,-81.3545115348256
FL,12055,Highlands,188.1,27.1875928554347,-81.3555070874383
FL,12055,Highlands,204.1,27.1866875682568,-81.3573241530724
FL,12055,Highlands,192.1,27.1874395351077,-81.3576180758765
FL,12055,Highlands,205.1,27.1865959742422,-81.3554321229215
FL,12055,Highlands,206.1,27.1863161115104,-81.3563110820853
FL,12055,Highlands,210.1,27.1859535586322,-81.3574059089219
FL,12055,Highlands,212.1,27.1856133634479,-81.3542542999589
FL,12055,Highlands,207.1,27.1861101851807,-81.3545822731714
FL,12055,Highlands,211.1,27.185984443254,-81.3529197132638
FL,12055,Highlands,191.1,27.1874965352026,-81.352942001298
FL,12055,Highlands,191.2,27.1871175388839,-81.3532921092948
FL,12019,Clay,Wells Lake,30.1856613787408,-81.7142619164989
FL,12009,Brevard,Freshwater Lake,28.689852532264,-80.9231408570178
FL,12127,Volusia,Lake Harney,28.7584939908862,-81.0548257142282
FL,12057,Hillsborough,South Shore Bay Lagoon,27.7036003313427,-82.3239830658499
FL,12103,Pinellas,Bowser Marsh,27.8982099921371,-82.6540264768529
FL,12031,Duval,Quiet Lake,30.4477585630091,-81.5633768254455
FL,12031,Duval,Triangle Lake,30.4465717759012,-81.5647182216495
FL,12031,Duval,Long Lake,30.447484334242,-81.5664431486082
FL,12031,Duval,Small Lake,30.4466950303042,-81.5682637287347
FL,12031,Duval,Great Lake,30.4469024469016,-81.5701207358083
FL,12031,Duval,Powe-Line Lake,30.445987801349,-81.5727319252573
FL,12031,Duval,First Lake,30.4451468229003,-81.5738400867572
FL,12087,Monroe,Mud Lake,25.1816673478517,-80.9364831960761
FL,12087,Monroe,Lake Ingraham,25.1585576310029,-81.1111734693429
FL,12087,Monroe,Eco Pond,25.1399743105671,-80.9377032150719
FL,12009,Brevard,Lake Winder,28.2540892171077,-80.8494480048588
FL,12009,Brevard,Lake Washington,28.1447332287057,-80.7452124240963
FL,12009,Brevard,Lake Poinsett,28.3379487270511,-80.8329328559078
FL,12101,Pasco,Lake Jo Ann,28.1924856452715,-82.44519886758
FL,12101,Pasco,Lake Toni,28.1886886447657,-82.4487531416172
FL,12095,Orange,Peek-a-Boo Pond,28.4494690922229,-80.928072151474
FL,12021,Collier,Willow Lake,26.1596167830943,-81.7927337149439
FL,12099,Palm Beach,Lago Marissa,26.5554715137252,-80.0871579272306
FL,12095,Orange,Lake-4,28.443486840313,-81.4512897398361
FL,12127,Volusia,Lake Roberts,29.3137162014641,-81.4774503641885
FL,12127,Volusia,Cowarts Lake,29.3044547550155,-81.4739608354187
FL,12127,Volusia,Hokey Lake,29.3080646666852,-81.4644685118469
FL,12127,Volusia,Tedder Lake,29.1469074841783,-81.3528933012429
FL,12103,Pinellas,Lake Carillon,27.889720121124,-82.6650711755829
FL,12099,Palm Beach,Lake Okeechobee,26.9411593826344,-80.8085136187994
